Date,Season,League,HomeTeam,AwayTeam,FTHG,FTAG,HomeRating_Before,AwayRating_Before,HomeRating_After,AwayRating_After,Expected_Home_Win,Rating_Change_Home,Rating_Change_Away
2020-11-07,2021,la_liga,Sevilla,Osasuna,1,0,1489.31,1489.44,1505.89,1472.85,0.585,16.59,-16.59
2020-11-07,2021,la_liga,Ath Madrid,Cadiz,4,0,1609.82,1547.34,1634.62,1522.54,0.669,24.8,-24.8
2020-11-08,2021,la_liga,Valladolid,Ath Bilbao,2,1,1388.45,1484.71,1410.53,1462.63,0.448,22.08,-22.08
2020-11-08,2021,la_liga,Valencia,Real Madrid,4,1,1458.49,1599.17,1501.47,1556.19,0.386,42.98,-42.98
2020-11-08,2021,la_liga,Sociedad,Granada,2,0,1629.25,1538.66,1647.0,1520.9,0.704,17.75,-17.75
2020-11-08,2021,la_liga,Getafe,Villarreal,1,3,1511.64,1543.22,1479.19,1575.66,0.541,-32.45,32.45
2020-11-08,2021,la_liga,Levante,Alaves,1,1,1446.05,1460.23,1443.43,1462.85,0.566,-2.62,2.62
2020-11-20,2021,la_liga,Osasuna,Huesca,1,1,1472.85,1431.17,1467.16,1436.86,0.642,-5.69,5.69
2020-11-21,2021,la_liga,Ath Madrid,Barcelona,1,0,1634.62,1541.17,1646.32,1529.47,0.708,11.7,-11.7
2020-11-21,2021,la_liga,Levante,Elche,1,1,1443.43,1488.46,1442.57,1489.32,0.522,-0.86,0.86
2020-11-21,2021,la_liga,Villarreal,Real Madrid,1,1,1575.66,1556.19,1571.17,1560.68,0.612,-4.5,4.5
2020-11-21,2021,la_liga,Sevilla,Celta,4,2,1505.89,1416.29,1523.72,1398.46,0.703,17.83,-17.83
2020-11-22,2021,la_liga,Granada,Valladolid,1,3,1520.9,1410.53,1477.27,1454.17,0.727,-43.64,43.64
2020-11-22,2021,la_liga,Alaves,Valencia,2,2,1462.85,1501.47,1461.62,1502.7,0.531,-1.23,1.23
2020-11-22,2021,la_liga,Eibar,Getafe,0,0,1454.47,1479.19,1452.45,1481.22,0.551,-2.02,2.02
2020-11-22,2021,la_liga,Cadiz,Sociedad,0,1,1522.54,1647.0,1506.21,1663.33,0.408,-16.33,16.33
2020-11-23,2021,la_liga,Ath Bilbao,Betis,4,0,1462.63,1472.67,1494.77,1440.52,0.571,32.14,-32.14
2020-11-27,2021,la_liga,Valladolid,Levante,1,1,1454.17,1442.57,1450.1,1446.63,0.602,-4.06,4.06
2020-11-28,2021,la_liga,Elche,Cadiz,1,1,1489.32,1506.21,1486.86,1508.68,0.562,-2.47,2.47
2020-11-28,2021,la_liga,Valencia,Ath Madrid,0,1,1502.7,1646.32,1487.43,1661.6,0.382,-15.28,15.28
2020-11-28,2021,la_liga,Huesca,Sevilla,0,1,1436.86,1523.72,1418.41,1542.18,0.461,-18.46,18.46
2020-11-28,2021,la_liga,Real Madrid,Alaves,1,2,1560.68,1461.62,1532.12,1490.19,0.714,-28.57,28.57
2020-11-29,2021,la_liga,Barcelona,Osasuna,4,0,1529.47,1467.16,1554.29,1442.34,0.669,24.82,-24.82
2020-11-29,2021,la_liga,Getafe,Ath Bilbao,1,1,1481.22,1494.77,1478.56,1497.43,0.566,-2.66,2.66
2020-11-29,2021,la_liga,Celta,Granada,3,1,1398.46,1477.27,1430.09,1445.65,0.473,31.62,-31.62
2020-11-29,2021,la_liga,Sociedad,Villarreal,1,1,1663.33,1571.17,1655.09,1579.41,0.706,-8.24,8.24
2020-11-30,2021,la_liga,Betis,Eibar,0,2,1440.52,1452.45,1406.4,1486.57,0.569,-34.13,34.13
2020-12-04,2021,la_liga,Ath Bilbao,Celta,0,2,1497.43,1430.09,1456.9,1470.61,0.675,-40.53,40.53
2020-12-05,2021,la_liga,Cadiz,Barcelona,2,1,1508.68,1554.29,1527.85,1535.12,0.521,19.17,-19.17
2020-12-05,2021,la_liga,Ath Madrid,Valladolid,2,0,1661.6,1450.1,1671.99,1439.71,0.827,10.39,-10.39
2020-12-05,2021,la_liga,Levante,Getafe,3,0,1446.63,1478.56,1478.81,1446.38,0.54,32.18,-32.18
2020-12-05,2021,la_liga,Sevilla,Real Madrid,0,1,1542.18,1532.12,1518.2,1556.1,0.599,-23.98,23.98
2020-12-06,2021,la_liga,Granada,Huesca,3,3,1445.65,1418.41,1440.73,1423.32,0.623,-4.92,4.92
2020-12-06,2021,la_liga,Osasuna,Betis,0,2,1442.34,1406.4,1404.26,1444.48,0.635,-38.08,38.08
2020-12-06,2021,la_liga,Villarreal,Elche,0,0,1579.41,1486.86,1571.15,1495.11,0.706,-8.26,8.26
2020-12-06,2021,la_liga,Alaves,Sociedad,0,0,1490.19,1655.09,1496.05,1649.23,0.353,5.86,-5.86
2020-12-07,2021,la_liga,Eibar,Valencia,0,0,1486.57,1487.43,1483.2,1490.8,0.584,-3.37,3.37
2020-12-11,2021,la_liga,Valladolid,Osasuna,3,2,1439.71,1404.26,1454.35,1389.62,0.634,14.64,-14.64
2020-12-12,2021,la_liga,Real Madrid,Ath Madrid,2,0,1556.1,1671.99,1590.88,1637.21,0.42,34.79,-34.79
2020-12-12,2021,la_liga,Huesca,Alaves,1,0,1423.32,1496.05,1444.06,1475.32,0.482,20.73,-20.73
2020-12-12,2021,la_liga,Getafe,Sevilla,0,1,1446.38,1518.2,1427.06,1537.52,0.483,-19.32,19.32
2020-12-12,2021,la_liga,Valencia,Ath Bilbao,2,2,1490.8,1456.9,1485.52,1462.18,0.632,-5.28,5.28
2020-12-13,2021,la_liga,Sociedad,Eibar,1,1,1649.23,1483.2,1637.79,1494.64,0.786,-11.44,11.44
2020-12-13,2021,la_liga,Betis,Villarreal,1,1,1444.48,1571.15,1448.27,1567.36,0.405,3.79,-3.79
2020-12-13,2021,la_liga,Elche,Granada,0,1,1495.11,1440.73,1468.76,1467.08,0.659,-26.36,26.36
2020-12-13,2021,la_liga,Barcelona,Levante,1,0,1535.12,1478.81,1548.66,1465.26,0.661,13.54,-13.54
2020-12-14,2021,la_liga,Celta,Cadiz,4,0,1470.61,1527.85,1507.82,1490.65,0.504,37.2,-37.2
2020-12-15,2021,la_liga,Real Madrid,Ath Bilbao,3,1,1590.88,1462.18,1606.02,1447.04,0.748,15.14,-15.14
2020-12-16,2021,la_liga,Barcelona,Sociedad,2,1,1548.66,1637.79,1570.33,1616.12,0.458,21.67,-21.67
2020-12-18,2021,la_liga,Ath Bilbao,Huesca,2,0,1447.04,1444.06,1471.66,1419.44,0.59,24.62,-24.62
2020-12-19,2021,la_liga,Sevilla,Valladolid,1,1,1537.52,1454.35,1529.71,1462.15,0.695,-7.8,7.8
2020-12-19,2021,la_liga,Osasuna,Villarreal,1,3,1389.62,1567.36,1369.41,1587.56,0.337,-20.21,20.21
2020-12-19,2021,la_liga,Ath Madrid,Elche,3,1,1637.21,1468.76,1649.91,1456.06,0.788,12.7,-12.7
2020-12-19,2021,la_liga,Barcelona,Valencia,2,2,1570.33,1485.52,1562.45,1493.41,0.697,-7.88,7.88
2020-12-19,2021,la_liga,Levante,Sociedad,2,1,1465.26,1616.12,1490.38,1591.0,0.372,25.11,-25.11
2020-12-20,2021,la_liga,Celta,Alaves,2,0,1507.82,1475.32,1530.01,1453.12,0.63,22.2,-22.2
2020-12-20,2021,la_liga,Granada,Betis,2,0,1467.08,1448.27,1490.39,1424.96,0.612,23.31,-23.31
2020-12-20,2021,la_liga,Cadiz,Getafe,0,2,1490.65,1427.06,1450.41,1467.3,0.671,-40.24,40.24
2020-12-20,2021,la_liga,Eibar,Real Madrid,1,3,1494.64,1606.02,1469.04,1631.62,0.427,-25.6,25.6
2020-12-22,2021,la_liga,Valladolid,Barcelona,0,3,1462.15,1562.45,1431.19,1593.41,0.442,-30.96,30.96
2020-12-22,2021,la_liga,Sociedad,Ath Madrid,0,2,1591.0,1649.91,1560.91,1680.0,0.502,-30.09,30.09
2020-12-22,2021,la_liga,Villarreal,Ath Bilbao,1,1,1587.56,1471.66,1578.22,1481.0,0.734,-9.34,9.34
2020-12-22,2021,la_liga,Valencia,Sevilla,0,1,1493.41,1529.71,1472.04,1551.07,0.534,-21.36,21.36
2020-12-22,2021,la_liga,Elche,Osasuna,2,2,1456.06,1369.41,1448.08,1377.39,0.699,-7.97,7.97
2020-12-22,2021,la_liga,Huesca,Levante,1,1,1419.44,1490.38,1420.07,1489.75,0.484,0.63,-0.63
2020-12-23,2021,la_liga,Getafe,Celta,1,1,1467.3,1530.01,1467.46,1529.86,0.496,0.16,-0.16
2020-12-23,2021,la_liga,Real Madrid,Granada,2,0,1631.62,1490.39,1645.96,1476.05,0.761,14.34,-14.34
2020-12-23,2021,la_liga,Alaves,Eibar,2,1,1453.12,1469.04,1470.6,1451.57,0.563,17.48,-17.48
2020-12-23,2021,la_liga,Betis,Cadiz,1,0,1424.96,1450.41,1442.98,1432.39,0.55,18.02,-18.02
2020-12-29,2021,la_liga,Sevilla,Villarreal,2,0,1551.07,1578.22,1578.25,1551.05,0.547,27.17,-27.17
2020-12-29,2021,la_liga,Barcelona,Eibar,1,1,1593.41,1451.57,1582.94,1462.04,0.762,-10.47,10.47
2020-12-29,2021,la_liga,Cadiz,Valladolid,0,0,1432.39,1431.19,1428.9,1434.68,0.587,-3.49,3.49
2020-12-29,2021,la_liga,Levante,Betis,4,3,1489.75,1442.98,1503.79,1428.94,0.649,14.04,-14.04
2020-12-30,2021,la_liga,Elche,Real Madrid,1,1,1448.08,1645.96,1455.63,1638.41,0.311,7.54,-7.54
2020-12-30,2021,la_liga,Celta,Huesca,2,1,1529.86,1420.07,1540.79,1409.13,0.727,10.94,-10.94
2020-12-30,2021,la_liga,Granada,Valencia,2,1,1476.05,1472.04,1492.41,1455.69,0.591,16.36,-16.36
2020-12-30,2021,la_liga,Ath Madrid,Getafe,1,0,1680.0,1467.46,1686.9,1460.56,0.828,6.9,-6.9
2020-12-31,2021,la_liga,Ath Bilbao,Sociedad,0,1,1481.0,1560.91,1462.15,1579.76,0.471,-18.86,18.86
2020-12-31,2021,la_liga,Osasuna,Alaves,1,1,1377.39,1470.6,1379.29,1468.69,0.452,1.91,-1.91
2021-01-02,2021,la_liga,Villarreal,Levante,2,1,1551.05,1503.79,1565.07,1489.77,0.65,14.01,-14.01
2021-01-02,2021,la_liga,Betis,Sevilla,1,1,1428.94,1578.25,1433.97,1573.22,0.374,5.03,-5.03
2021-01-02,2021,la_liga,Getafe,Valladolid,0,1,1460.56,1434.68,1435.72,1459.53,0.621,-24.85,24.85
2021-01-02,2021,la_liga,Real Madrid,Celta,2,0,1638.41,1540.79,1655.66,1523.54,0.712,17.25,-17.25
2021-01-03,2021,la_liga,Huesca,Barcelona,0,1,1409.13,1582.94,1395.46,1596.61,0.342,-13.67,13.67
2021-01-03,2021,la_liga,Eibar,Granada,2,0,1462.04,1492.41,1489.48,1464.96,0.543,27.45,-27.45
2021-01-03,2021,la_liga,Sociedad,Osasuna,1,1,1579.76,1379.29,1567.07,1391.99,0.817,-12.7,12.7
2021-01-03,2021,la_liga,Ath Bilbao,Elche,1,0,1462.15,1455.63,1478.36,1439.41,0.595,16.22,-16.22
2021-01-03,2021,la_liga,Alaves,Ath Madrid,1,2,1468.69,1686.9,1457.22,1698.37,0.287,-11.47,11.47
2021-01-04,2021,la_liga,Valencia,Cadiz,1,1,1455.69,1428.9,1450.79,1433.8,0.622,-4.89,4.89
2021-01-06,2021,la_liga,Ath Bilbao,Barcelona,2,3,1478.36,1596.61,1461.69,1613.29,0.417,-16.68,16.68
2021-01-08,2021,la_liga,Celta,Villarreal,0,4,1523.54,1565.07,1484.05,1604.56,0.527,-39.49,39.49
2021-01-09,2021,la_liga,Sevilla,Sociedad,3,2,1573.22,1567.07,1589.45,1550.83,0.594,16.24,-16.24
2021-01-09,2021,la_liga,Granada,Barcelona,0,4,1464.96,1613.29,1436.8,1641.46,0.376,-28.17,28.17
2021-01-09,2021,la_liga,Osasuna,Real Madrid,0,0,1391.99,1655.66,1402.54,1645.12,0.236,10.54,-10.54
2021-01-10,2021,la_liga,Levante,Eibar,2,1,1489.77,1489.48,1506.34,1472.92,0.586,16.56,-16.56
2021-01-10,2021,la_liga,Cadiz,Alaves,3,1,1433.8,1457.22,1460.65,1430.36,0.552,26.85,-26.85
2021-01-10,2021,la_liga,Valladolid,Valencia,0,1,1459.53,1450.79,1435.62,1474.7,0.598,-23.91,23.91
2021-01-11,2021,la_liga,Huesca,Betis,0,2,1395.46,1433.97,1363.6,1465.82,0.531,-31.85,31.85
2021-01-11,2021,la_liga,Elche,Getafe,1,3,1439.41,1435.72,1403.97,1471.16,0.591,-35.44,35.44
2021-01-12,2021,la_liga,Granada,Osasuna,2,0,1436.8,1402.54,1458.85,1380.48,0.632,22.05,-22.05
2021-01-12,2021,la_liga,Ath Madrid,Sevilla,2,0,1698.37,1589.45,1714.84,1572.99,0.726,16.46,-16.46
2021-01-19,2021,la_liga,Cadiz,Levante,2,2,1460.65,1506.34,1459.83,1507.16,0.521,-0.82,0.82
2021-01-19,2021,la_liga,Valladolid,Elche,2,2,1435.62,1403.97,1430.46,1409.13,0.629,-5.16,5.16
2021-01-19,2021,la_liga,Alaves,Sevilla,1,2,1430.36,1572.99,1415.03,1588.32,0.383,-15.33,15.33
2021-01-20,2021,la_liga,Getafe,Huesca,1,0,1471.16,1363.6,1482.2,1352.56,0.724,11.04,-11.04
2021-01-20,2021,la_liga,Betis,Celta,2,1,1465.82,1484.05,1483.43,1466.44,0.56,17.61,-17.61
2021-01-20,2021,la_liga,Villarreal,Granada,2,2,1604.56,1458.85,1593.93,1469.48,0.766,-10.63,10.63
2021-01-21,2021,la_liga,Valencia,Osasuna,1,1,1474.7,1380.48,1466.36,1388.82,0.708,-8.34,8.34
2021-01-21,2021,la_liga,Eibar,Ath Madrid,1,2,1472.92,1714.84,1462.53,1725.23,0.26,-10.39,10.39
2021-01-22,2021,la_liga,Levante,Valladolid,2,2,1507.16,1430.46,1499.67,1437.95,0.687,-7.49,7.49
2021-01-23,2021,la_liga,Sociedad,Betis,2,2,1550.83,1483.43,1543.81,1490.45,0.676,-7.02,7.02
2021-01-23,2021,la_liga,Alaves,Real Madrid,1,4,1415.03,1645.12,1395.92,1664.24,0.273,-19.11,19.11
2021-01-23,2021,la_liga,Huesca,Villarreal,0,0,1352.56,1593.93,1362.15,1584.34,0.26,9.59,-9.59
2021-01-23,2021,la_liga,Sevilla,Cadiz,3,0,1588.32,1459.83,1606.0,1442.15,0.747,17.68,-17.68
2021-01-24,2021,la_liga,Osasuna,Granada,3,1,1388.82,1469.48,1420.6,1437.7,0.47,31.78,-31.78
2021-01-24,2021,la_liga,Elche,Barcelona,0,2,1409.13,1641.46,1392.9,1657.69,0.271,-16.23,16.23
2021-01-24,2021,la_liga,Celta,Eibar,1,1,1466.44,1462.53,1462.8,1466.17,0.591,-3.64,3.64
2021-01-24,2021,la_liga,Ath Madrid,Valencia,3,1,1725.23,1466.36,1733.48,1458.11,0.862,8.25,-8.25
2021-01-25,2021,la_liga,Ath Bilbao,Getafe,5,1,1461.69,1482.2,1494.94,1448.94,0.557,33.26,-33.26
2021-01-29,2021,la_liga,Valladolid,Huesca,1,3,1437.95,1362.15,1396.79,1403.31,0.686,-41.16,41.16
2021-01-30,2021,la_liga,Valencia,Elche,1,0,1458.11,1392.9,1471.2,1379.81,0.673,13.09,-13.09
2021-01-30,2021,la_liga,Villarreal,Sociedad,1,1,1584.34,1543.81,1578.71,1549.44,0.641,-5.63,5.63
2021-01-30,2021,la_liga,Eibar,Sevilla,0,2,1466.17,1606.0,1442.94,1629.22,0.387,-23.23,23.23
2021-01-30,2021,la_liga,Real Madrid,Levante,1,2,1664.24,1499.67,1632.85,1531.06,0.785,-31.38,31.38
2021-01-31,2021,la_liga,Getafe,Alaves,0,0,1448.94,1395.92,1442.65,1402.2,0.657,-6.29,6.29
2021-01-31,2021,la_liga,Cadiz,Ath Madrid,2,4,1442.15,1733.48,1429.61,1746.01,0.209,-12.53,12.53
2021-01-31,2021,la_liga,Granada,Celta,0,0,1437.7,1462.8,1435.69,1464.81,0.55,-2.0,2.0
2021-01-31,2021,la_liga,Barcelona,Ath Bilbao,2,1,1657.69,1494.94,1666.38,1486.25,0.783,8.69,-8.69
2021-02-01,2021,la_liga,Betis,Osasuna,1,0,1490.45,1420.6,1503.31,1407.75,0.679,12.85,-12.85
2021-02-05,2021,la_liga,Alaves,Valladolid,1,0,1402.2,1396.79,1418.48,1380.51,0.593,16.28,-16.28
2021-02-06,2021,la_liga,Levante,Granada,2,2,1531.06,1435.69,1522.67,1444.09,0.71,-8.39,8.39
2021-02-06,2021,la_liga,Huesca,Real Madrid,1,2,1403.31,1632.85,1392.36,1643.8,0.274,-10.95,10.95
2021-02-06,2021,la_liga,Elche,Villarreal,2,2,1379.81,1578.71,1387.41,1571.12,0.31,7.6,-7.6
2021-02-06,2021,la_liga,Sevilla,Getafe,3,0,1629.22,1442.65,1642.86,1429.02,0.805,13.63,-13.63
2021-02-07,2021,la_liga,Betis,Barcelona,2,3,1503.31,1666.38,1489.07,1680.61,0.356,-14.23,14.23
2021-02-07,2021,la_liga,Osasuna,Eibar,2,1,1407.75,1442.94,1426.32,1424.37,0.536,18.57,-18.57
2021-02-07,2021,la_liga,Sociedad,Cadiz,4,1,1549.44,1429.61,1567.78,1411.27,0.738,18.35,-18.35
2021-02-07,2021,la_liga,Ath Bilbao,Valencia,1,1,1486.25,1471.2,1482.0,1475.45,0.606,-4.25,4.25
2021-02-08,2021,la_liga,Ath Madrid,Celta,2,2,1746.01,1464.81,1730.93,1479.88,0.877,-15.08,15.08
2021-02-09,2021,la_liga,Real Madrid,Getafe,2,0,1643.8,1429.02,1654.03,1418.79,0.829,10.23,-10.23
2021-02-12,2021,la_liga,Celta,Elche,3,1,1479.88,1387.41,1497.5,1369.79,0.706,17.62,-17.62
2021-02-13,2021,la_liga,Granada,Ath Madrid,1,2,1444.09,1730.93,1435.56,1739.46,0.213,-8.53,8.53
2021-02-13,2021,la_liga,Sevilla,Huesca,1,0,1642.86,1392.36,1648.59,1386.63,0.857,5.74,-5.74
2021-02-13,2021,la_liga,Eibar,Valladolid,1,1,1424.37,1380.51,1418.56,1386.32,0.645,-5.81,5.81
2021-02-13,2021,la_liga,Barcelona,Alaves,5,1,1680.61,1418.48,1690.76,1408.33,0.865,10.15,-10.15
2021-02-14,2021,la_liga,Real Madrid,Valencia,2,0,1654.03,1475.45,1666.16,1463.33,0.798,12.12,-12.12
2021-02-14,2021,la_liga,Getafe,Sociedad,0,1,1418.79,1567.78,1403.8,1582.77,0.375,-14.99,14.99
2021-02-14,2021,la_liga,Levante,Osasuna,0,1,1522.67,1426.32,1494.23,1454.76,0.711,-28.44,28.44
2021-02-14,2021,la_liga,Villarreal,Betis,1,2,1571.12,1489.07,1543.37,1516.82,0.694,-27.75,27.75
2021-02-15,2021,la_liga,Cadiz,Ath Bilbao,0,4,1411.27,1482.0,1374.93,1518.34,0.485,-36.34,36.34
2021-02-17,2021,la_liga,Levante,Ath Madrid,1,1,1494.23,1739.46,1503.98,1729.71,0.256,9.76,-9.76
2021-02-19,2021,la_liga,Betis,Getafe,1,0,1516.82,1403.8,1527.61,1393.01,0.73,10.79,-10.79
2021-02-20,2021,la_liga,Valencia,Celta,2,0,1463.33,1497.5,1491.1,1469.73,0.537,27.77,-27.77
2021-02-20,2021,la_liga,Valladolid,Real Madrid,0,1,1386.32,1666.16,1377.51,1674.96,0.22,-8.8,8.8
